LCLid,datetime,energy(kWh/hh),temperature
MAC003463,2012-10-03 14:30:00,0.172,14.34
MAC003463,2012-10-03 15:00:00,0.175,14.34
MAC003463,2012-10-03 15:30:00,0.428,13.49
MAC003463,2012-10-03 16:00:00,0.477,13.49
MAC003463,2012-10-03 16:30:00,0.671,12.94
MAC003463,2012-10-03 17:00:00,0.556,12.94
MAC003463,2012-10-03 17:30:00,0.435,12.24
MAC003463,2012-10-03 18:00:00,0.539,12.24
MAC003463,2012-10-03 18:30:00,0.396,11.92
MAC003463,2012-10-03 19:00:00,0.67,11.92
MAC003463,2012-10-03 19:30:00,0.509,9.52
MAC003463,2012-10-03 20:00:00,0.366,9.52
MAC003463,2012-10-03 20:30:00,0.223,9.35
MAC003463,2012-10-03 21:00:00,0.22,9.35
MAC003463,2012-10-03 21:30:00,0.195,9.44
MAC003463,2012-10-03 22:00:00,0.138,9.44
MAC003463,2012-10-03 22:30:00,0.136,9.42
MAC003463,2012-10-03 23:00:00,0.055,9.42
MAC003463,2012-10-03 23:30:00,0.096,9.72
MAC003463,2012-10-04 00:00:00,0.155,9.72
MAC003463,2012-10-04 00:30:00,0.087,9.13
MAC003463,2012-10-04 01:00:00,0.09,9.13
MAC003463,2012-10-04 01:30:00,0.111,8.21
MAC003463,2012-10-04 02:00:00,0.045,8.21
MAC003463,2012-10-04 02:30:00,0.081,7.86
MAC003463,2012-10-04 03:00:00,0.147,7.86
MAC003463,2012-10-04 03:30:00,0.08,7.54
MAC003463,2012-10-04 04:00:00,0.1,7.54
MAC003463,2012-10-04 04:30:00,0.102,7.49
MAC003463,2012-10-04 05:00:00,0.084,7.49
MAC003463,2012-10-04 05:30:00,0.131,7.19
MAC003463,2012-10-04 06:00:00,0.202,7.19
MAC003463,2012-10-04 06:30:00,0.329,7.43
MAC003463,2012-10-04 07:00:00,0.578,7.43
MAC003463,2012-10-04 07:30:00,0.205,8.74
MAC003463,2012-10-04 08:00:00,0.158,8.74
MAC003463,2012-10-04 08:30:00,0.217,10.79
MAC003463,2012-10-04 09:00:00,0.221,10.79
MAC003463,2012-10-04 09:30:00,0.23,13.02
MAC003463,2012-10-04 10:00:00,0.296,13.02
MAC003463,2012-10-04 10:30:00,0.436,14.53
MAC003463,2012-10-04 11:00:00,0.294,14.53
MAC003463,2012-10-04 11:30:00,0.194,14.64
MAC003463,2012-10-04 12:00:00,0.287,14.64
MAC003463,2012-10-04 12:30:00,0.301,14.46
MAC003463,2012-10-04 13:00:00,0.278,14.46
MAC003463,2012-10-04 13:30:00,0.444,14.93
MAC003463,2012-10-04 14:00:00,0.581,14.93
MAC003463,2012-10-04 14:30:00,0.357,14.84
MAC003463,2012-10-04 15:00:00,0.199,14.84
MAC003463,2012-10-04 15:30:00,0.28,14.99
MAC003482,2012-10-03 13:00:00,0.321,14.06
MAC003482,2012-10-03 13:30:00,0.219,14.13
MAC003482,2012-10-03 14:00:00,0.184,14.13
MAC003482,2012-10-03 14:30:00,0.179,14.34
MAC003482,2012-10-03 15:00:00,0.147,14.34
MAC003482,2012-10-03 15:30:00,0.766,13.49
MAC003482,2012-10-03 16:00:00,0.304,13.49
MAC003482,2012-10-03 16:30:00,0.265,12.94
MAC003482,2012-10-03 17:00:00,0.281,12.94
MAC003482,2012-10-03 17:30:00,0.347,12.24
MAC003482,2012-10-03 18:00:00,1.627,12.24
MAC003482,2012-10-03 18:30:00,1.226,11.92
MAC003482,2012-10-03 19:00:00,0.406,11.92
MAC003482,2012-10-03 19:30:00,0.28,9.52
MAC003482,2012-10-03 20:00:00,0.254,9.52
MAC003482,2012-10-03 20:30:00,0.292,9.35
MAC003482,2012-10-03 21:00:00,0.438,9.35
MAC003482,2012-10-03 21:30:00,0.476,9.44
MAC003482,2012-10-03 22:00:00,0.429,9.44
MAC003482,2012-10-03 22:30:00,0.148,9.42
MAC003482,2012-10-03 23:00:00,0.109,9.42
MAC003482,2012-10-03 23:30:00,0.132,9.72
MAC003482,2012-10-04 00:00:00,0.111,9.72
MAC003482,2012-10-04 00:30:00,0.128,9.13
MAC003482,2012-10-04 01:00:00,0.109,9.13
MAC003482,2012-10-04 01:30:00,0.123,8.21
MAC003482,2012-10-04 02:00:00,0.114,8.21
MAC003482,2012-10-04 02:30:00,0.121,7.86
MAC003482,2012-10-04 03:00:00,0.115,7.86
MAC003482,2012-10-04 03:30:00,0.112,7.54
MAC003482,2012-10-04 04:00:00,0.118,7.54
MAC003482,2012-10-04 04:30:00,0.106,7.49
MAC003482,2012-10-04 05:00:00,0.167,7.49
MAC003482,2012-10-04 05:30:00,0.152,7.19
MAC003482,2012-10-04 06:00:00,0.196,7.19
MAC003482,2012-10-04 06:30:00,0.321,7.43
MAC003482,2012-10-04 07:00:00,0.243,7.43
MAC003482,2012-10-04 07:30:00,0.569,8.74
MAC003482,2012-10-04 08:00:00,0.141,8.74
MAC003482,2012-10-04 08:30:00,0.18,10.79
MAC003482,2012-10-04 09:00:00,0.165,10.79
MAC003482,2012-10-04 09:30:00,0.139,13.02
MAC003482,2012-10-04 10:00:00,0.119,13.02
MAC003482,2012-10-04 10:30:00,0.133,14.53
MAC003482,2012-10-04 11:00:00,0.117,14.53
MAC003482,2012-10-04 11:30:00,0.121,14.64
MAC003482,2012-10-04 12:00:00,0.126,14.64
MAC003482,2012-10-04 12:30:00,0.108,14.46
MAC003482,2012-10-04 13:00:00,0.131,14.46
MAC003482,2012-10-04 13:30:00,0.103,14.93
MAC003482,2012-10-04 14:00:00,0.132,14.93
MAC003482,2012-10-04 14:30:00,0.101,14.84
MAC003482,2012-10-04 15:00:00,0.13,14.84
MAC003482,2012-10-04 15:30:00,0.101,14.99
MAC003482,2012-10-04 16:00:00,0.128,14.99
MAC003482,2012-10-04 16:30:00,0.102,13.99
MAC003482,2012-10-04 17:00:00,0.128,13.99
MAC003482,2012-10-04 17:30:00,0.269,13.41
MAC003482,2012-10-04 18:00:00,0.279,13.41
MAC003482,2012-10-04 18:30:00,0.31,12.82
MAC003482,2012-10-04 19:00:00,0.176,12.82
MAC003482,2012-10-04 19:30:00,0.337,12.32
MAC003482,2012-10-04 20:00:00,0.371,12.32
MAC003482,2012-10-04 20:30:00,0.283,12.43
MAC003482,2012-10-04 21:00:00,0.197,12.43
MAC003482,2012-10-04 21:30:00,0.292,12.38
MAC003482,2012-10-04 22:00:00,0.335,12.38
MAC003482,2012-10-04 22:30:00,0.349,11.51
MAC003482,2012-10-04 23:00:00,0.316,11.51
MAC003482,2012-10-04 23:30:00,0.13,10.98
MAC003482,2012-10-05 00:00:00,0.117,10.98
MAC003482,2012-10-05 00:30:00,0.125,11.02
MAC003482,2012-10-05 01:00:00,0.109,11.02
MAC003482,2012-10-05 01:30:00,0.126,11.34
MAC003482,2012-10-05 02:00:00,0.105,11.34
MAC003482,2012-10-05 02:30:00,0.133,13.4
MAC003482,2012-10-05 03:00:00,0.106,13.4
MAC003482,2012-10-05 03:30:00,0.129,15.02
MAC003482,2012-10-05 04:00:00,0.108,15.02
MAC003482,2012-10-05 04:30:00,0.123,15.6
MAC003482,2012-10-05 05:00:00,0.154,15.6
MAC003482,2012-10-05 05:30:00,0.162,13.33
MAC003482,2012-10-05 06:00:00,0.137,13.33
MAC003482,2012-10-05 06:30:00,0.145,11.47
MAC003482,2012-10-05 07:00:00,0.304,11.47
MAC003482,2012-10-05 07:30:00,0.235,12.06
MAC003482,2012-10-05 08:00:00,0.494,12.06
MAC003482,2012-10-05 08:30:00,0.351,12.74
MAC003482,2012-10-05 09:00:00,0.303,12.74
MAC003482,2012-10-05 09:30:00,0.276,13.8
MAC003482,2012-10-05 10:00:00,0.201,13.8
MAC003482,2012-10-05 10:30:00,0.193,15.49
MAC003482,2012-10-05 11:00:00,0.171,15.49
MAC003482,2012-10-05 11:30:00,0.194,15.17
MAC003482,2012-10-05 12:00:00,0.168,15.17
MAC003482,2012-10-05 12:30:00,0.192,15.09
MAC003482,2012-10-05 13:00:00,0.164,15.09
MAC003482,2012-10-05 13:30:00,0.191,14.56
MAC003482,2012-10-05 14:00:00,0.166,14.56
MAC003482,2012-10-05 14:30:00,0.188,14.02
MAC003553,2012-10-08 12:30:00,0.466,12.13
MAC003553,2012-10-08 13:00:00,0.488,12.13
MAC003553,2012-10-08 13:30:00,0.546,12.22
MAC003553,2012-10-08 14:00:00,0.538,12.22
MAC003553,2012-10-08 14:30:00,0.487,12.13
MAC003553,2012-10-08 15:00:00,0.447,12.13
MAC003553,2012-10-08 15:30:00,0.63,12.08
MAC003553,2012-10-08 16:00:00,0.594,12.08
MAC003553,2012-10-08 16:30:00,0.579,12.04
MAC003553,2012-10-08 17:00:00,0.837,12.04
MAC003553,2012-10-08 17:30:00,0.927,12.04
MAC003553,2012-10-08 18:00:00,1.317,12.04
MAC003553,2012-10-08 18:30:00,1.182,12.06
MAC003553,2012-10-08 19:00:00,1.2690001,12.06
MAC003553,2012-10-08 19:30:00,0.762,12.15
MAC003553,2012-10-08 20:00:00,0.798,12.15
MAC003553,2012-10-08 20:30:00,0.646,12.02
MAC003553,2012-10-08 21:00:00,0.492,12.02
MAC003553,2012-10-08 21:30:00,0.484,11.99
MAC003553,2012-10-08 22:00:00,0.392,11.99
MAC003553,2012-10-08 22:30:00,0.426,11.61
MAC003553,2012-10-08 23:00:00,0.411,11.61
MAC003553,2012-10-08 23:30:00,0.425,11.9
MAC003553,2012-10-09 00:00:00,0.453,11.9
MAC003553,2012-10-09 00:30:00,0.417,11.86
MAC003553,2012-10-09 01:00:00,0.402,11.86
MAC003553,2012-10-09 01:30:00,0.404,11.62
MAC003553,2012-10-09 02:00:00,0.426,11.62
MAC003553,2012-10-09 02:30:00,0.392,10.62
MAC003553,2012-10-09 03:00:00,0.402,10.62
MAC003553,2012-10-09 03:30:00,0.474,9.71
MAC003553,2012-10-09 04:00:00,0.434,9.71
MAC003553,2012-10-09 04:30:00,0.418,9.29
MAC003553,2012-10-09 05:00:00,0.431,9.29
MAC003553,2012-10-09 05:30:00,0.748,9.16
MAC003553,2012-10-09 06:00:00,0.52,9.16
MAC003553,2012-10-09 06:30:00,0.5,9.07
MAC003553,2012-10-09 07:00:00,0.543,9.07
MAC003553,2012-10-09 07:30:00,0.588,9.74
MAC003553,2012-10-09 08:00:00,0.482,9.74
MAC003553,2012-10-09 08:30:00,0.489,10.59
MAC003553,2012-10-09 09:00:00,0.615,10.59
MAC003553,2012-10-09 09:30:00,0.515,12.34
MAC003553,2012-10-09 10:00:00,0.48,12.34
MAC003553,2012-10-09 10:30:00,0.641,12.51
MAC003553,2012-10-09 11:00:00,1.248,12.51
MAC003553,2012-10-09 11:30:00,0.688,13.11
MAC003553,2012-10-09 12:00:00,1.589,13.11
MAC003553,2012-10-09 12:30:00,0.424,14.23
MAC003553,2012-10-09 13:00:00,0.401,14.23
MAC003553,2012-10-09 13:30:00,0.361,13.48
MAC003553,2012-10-09 14:00:00,0.457,13.48
MAC003553,2012-10-09 14:30:00,0.537,13.34
MAC003553,2012-10-09 15:00:00,0.644,13.34
MAC003553,2012-10-09 15:30:00,0.996,12.86
MAC003553,2012-10-09 16:00:00,0.915,12.86
MAC003553,2012-10-09 16:30:00,0.818,12.34
MAC003553,2012-10-09 17:00:00,0.884,12.34
MAC003553,2012-10-09 17:30:00,0.949,11.77
MAC003553,2012-10-09 18:00:00,1.225,11.77
MAC003553,2012-10-09 18:30:00,1.427,11.19
MAC003553,2012-10-09 19:00:00,1.694,11.19
MAC003553,2012-10-09 19:30:00,2.0190001,10.82
MAC003553,2012-10-09 20:00:00,1.439,10.82
MAC003553,2012-10-09 20:30:00,1.211,10.95
MAC003553,2012-10-09 21:00:00,1.184,10.95
MAC003553,2012-10-09 21:30:00,1.319,10.52
MAC003553,2012-10-09 22:00:00,1.155,10.52
MAC003553,2012-10-09 22:30:00,1.291,10.02
MAC003553,2012-10-09 23:00:00,1.0190001,10.02
MAC003553,2012-10-09 23:30:00,1.2309999,9.56
MAC003553,2012-10-10 00:00:00,0.533,9.56
MAC003553,2012-10-10 00:30:00,0.479,9.42
MAC003553,2012-10-10 01:00:00,0.895,9.42
MAC003553,2012-10-10 01:30:00,0.338,9.72
MAC003553,2012-10-10 02:00:00,0.323,9.72
MAC003553,2012-10-10 02:30:00,0.304,9.22
MAC003553,2012-10-10 03:00:00,0.316,9.22
MAC003553,2012-10-10 03:30:00,0.336,8.72
MAC003553,2012-10-10 04:00:00,0.34,8.72
MAC003553,2012-10-10 04:30:00,0.335,7.88
MAC003553,2012-10-10 05:00:00,0.4,7.88
MAC003553,2012-10-10 05:30:00,0.342,7.04
MAC003553,2012-10-10 06:00:00,0.513,7.04
MAC003553,2012-10-10 06:30:00,0.42,7.67
MAC003553,2012-10-10 07:00:00,0.438,7.67
MAC003553,2012-10-10 07:30:00,0.412,9.1
MAC003553,2012-10-10 08:00:00,0.49,9.1
MAC003553,2012-10-10 08:30:00,0.598,10.35
MAC003553,2012-10-10 09:00:00,0.458,10.35
MAC003553,2012-10-10 09:30:00,0.578,12.71
MAC003553,2012-10-10 10:00:00,0.591,12.71
MAC003553,2012-10-10 10:30:00,0.594,13.81
MAC003553,2012-10-10 11:00:00,0.469,13.81
MAC003553,2012-10-10 11:30:00,0.404,13.58
MAC003553,2012-10-10 12:00:00,0.711,13.58
MAC003553,2012-10-10 12:30:00,0.457,14.13
MAC003553,2012-10-10 13:00:00,0.482,14.13
MAC003553,2012-10-10 13:30:00,0.406,14.12
MAC003553,2012-10-10 14:00:00,0.338,14.12
MAC003557,2012-10-09 08:00:00,0.622,9.74
MAC003557,2012-10-09 08:30:00,0.14,10.59
MAC003557,2012-10-09 09:00:00,0.067,10.59
MAC003557,2012-10-09 09:30:00,0.093,12.34
MAC003557,2012-10-09 10:00:00,0.125,12.34
MAC003557,2012-10-09 10:30:00,0.084,12.51
MAC003557,2012-10-09 11:00:00,0.168,12.51
MAC003557,2012-10-09 11:30:00,0.079,13.11
MAC003557,2012-10-09 12:00:00,0.08,13.11
MAC003557,2012-10-09 12:30:00,0.257,14.23
MAC003557,2012-10-09 13:00:00,0.121,14.23
MAC003557,2012-10-09 13:30:00,0.077,13.48
MAC003557,2012-10-09 14:00:00,0.951,13.48
MAC003557,2012-10-09 14:30:00,0.281,13.34
MAC003557,2012-10-09 15:00:00,0.066,13.34
MAC003557,2012-10-09 15:30:00,0.095,12.86
MAC003557,2012-10-09 16:00:00,0.39,12.86
MAC003557,2012-10-09 16:30:00,0.129,12.34
MAC003557,2012-10-09 17:00:00,0.162,12.34
MAC003557,2012-10-09 17:30:00,0.238,11.77
MAC003557,2012-10-09 18:00:00,0.861,11.77
MAC003557,2012-10-09 18:30:00,1.085,11.19
MAC003557,2012-10-09 19:00:00,1.0,11.19
MAC003557,2012-10-09 19:30:00,0.556,10.82
MAC003557,2012-10-09 20:00:00,0.448,10.82
MAC003557,2012-10-09 20:30:00,0.441,10.95
MAC003557,2012-10-09 21:00:00,0.318,10.95
MAC003557,2012-10-09 21:30:00,0.177,10.52
MAC003557,2012-10-09 22:00:00,0.198,10.52
MAC003557,2012-10-09 22:30:00,0.278,10.02
MAC003557,2012-10-09 23:00:00,0.124,10.02
MAC003557,2012-10-09 23:30:00,0.065,9.56
MAC003557,2012-10-10 00:00:00,0.066,9.56
MAC003557,2012-10-10 00:30:00,0.042,9.42
MAC003557,2012-10-10 01:00:00,0.079,9.42
MAC003557,2012-10-10 01:30:00,0.055,9.72
MAC003557,2012-10-10 02:00:00,0.05,9.72
MAC003557,2012-10-10 02:30:00,0.072,9.22
MAC003557,2012-10-10 03:00:00,0.055,9.22
MAC003557,2012-10-10 03:30:00,0.066,8.72
MAC003557,2012-10-10 04:00:00,0.046,8.72
MAC003557,2012-10-10 04:30:00,0.074,7.88
MAC003557,2012-10-10 05:00:00,0.073,7.88
MAC003557,2012-10-10 05:30:00,0.085,7.04
MAC003557,2012-10-10 06:00:00,0.133,7.04
MAC003557,2012-10-10 06:30:00,0.092,7.67
MAC003557,2012-10-10 07:00:00,0.258,7.67
MAC003557,2012-10-10 07:30:00,0.242,9.1
MAC003557,2012-10-10 08:00:00,0.128,9.1
MAC003557,2012-10-10 08:30:00,0.073,10.35
MAC003557,2012-10-10 09:00:00,0.157,10.35
MAC003557,2012-10-10 09:30:00,0.092,12.71
MAC003557,2012-10-10 10:00:00,0.184,12.71
MAC003557,2012-10-10 10:30:00,0.106,13.81
MAC003557,2012-10-10 11:00:00,0.181,13.81
MAC003557,2012-10-10 11:30:00,0.243,13.58
MAC003557,2012-10-10 12:00:00,0.18,13.58
MAC003557,2012-10-10 12:30:00,0.092,14.13
MAC003557,2012-10-10 13:00:00,0.088,14.13
MAC003557,2012-10-10 13:30:00,0.088,14.12
MAC003557,2012-10-10 14:00:00,0.058,14.12
MAC003557,2012-10-10 14:30:00,0.061,13.63
MAC003557,2012-10-10 15:00:00,0.075,13.63
MAC003557,2012-10-10 15:30:00,0.17,13.47
MAC003557,2012-10-10 16:00:00,0.19,13.47
MAC003557,2012-10-10 16:30:00,0.235,12.76
MAC003557,2012-10-10 17:00:00,0.399,12.76
MAC003557,2012-10-10 17:30:00,0.151,12.13
MAC003557,2012-10-10 18:00:00,0.123,12.13
MAC003557,2012-10-10 18:30:00,0.12,11.02
MAC003557,2012-10-10 19:00:00,0.339,11.02
MAC003557,2012-10-10 19:30:00,0.791,10.1
MAC003557,2012-10-10 20:00:00,0.771,10.1
MAC003557,2012-10-10 20:30:00,0.281,10.0
MAC003557,2012-10-10 21:00:00,0.253,10.0
MAC003557,2012-10-10 21:30:00,0.164,10.18
MAC003557,2012-10-10 22:00:00,0.202,10.18
MAC003557,2012-10-10 22:30:00,0.103,10.05
MAC003557,2012-10-10 23:00:00,0.058,10.05
MAC003557,2012-10-10 23:30:00,0.071,9.63
MAC003557,2012-10-11 00:00:00,0.055,9.63
MAC003557,2012-10-11 00:30:00,0.058,9.99
MAC003557,2012-10-11 01:00:00,0.058,9.99
MAC003557,2012-10-11 01:30:00,0.058,9.92
MAC003557,2012-10-11 02:00:00,0.057,9.92
MAC003557,2012-10-11 02:30:00,0.067,9.61
MAC003557,2012-10-11 03:00:00,0.065,9.61
MAC003557,2012-10-11 03:30:00,0.053,9.93
MAC003557,2012-10-11 04:00:00,0.063,9.93
MAC003557,2012-10-11 04:30:00,0.05,9.15
MAC003557,2012-10-11 05:00:00,0.09,9.15
MAC003557,2012-10-11 05:30:00,0.121,9.19
MAC003557,2012-10-11 06:00:00,0.095,9.19
MAC003557,2012-10-11 06:30:00,0.122,9.83
MAC003557,2012-10-11 07:00:00,0.5,9.83
MAC003557,2012-10-11 07:30:00,0.3,10.83
MAC003557,2012-10-11 08:00:00,0.294,10.83
MAC003557,2012-10-11 08:30:00,0.097,11.72
MAC003557,2012-10-11 09:00:00,0.046,11.72
MAC003557,2012-10-11 09:30:00,0.064,12.28
MAC003566,2012-10-09 10:00:00,0.602,12.34
MAC003566,2012-10-09 10:30:00,0.452,12.51
MAC003566,2012-10-09 11:00:00,0.497,12.51
MAC003566,2012-10-09 11:30:00,0.534,13.11
MAC003566,2012-10-09 12:00:00,0.573,13.11
MAC003566,2012-10-09 12:30:00,0.54,14.23
MAC003566,2012-10-09 13:00:00,0.502,14.23
MAC003566,2012-10-09 13:30:00,0.759,13.48
MAC003566,2012-10-09 14:00:00,0.459,13.48
MAC003566,2012-10-09 14:30:00,0.569,13.34
MAC003566,2012-10-09 15:00:00,0.465,13.34
MAC003566,2012-10-09 15:30:00,0.528,12.86
MAC003566,2012-10-09 16:00:00,0.759,12.86
MAC003566,2012-10-09 16:30:00,0.925,12.34
MAC003566,2012-10-09 17:00:00,1.133,12.34
MAC003566,2012-10-09 17:30:00,0.828,11.77
MAC003566,2012-10-09 18:00:00,1.215,11.77
MAC003566,2012-10-09 18:30:00,0.863,11.19
MAC003566,2012-10-09 19:00:00,0.864,11.19
MAC003566,2012-10-09 19:30:00,0.792,10.82
MAC003566,2012-10-09 20:00:00,0.9,10.82
MAC003566,2012-10-09 20:30:00,0.928,10.95
MAC003566,2012-10-09 21:00:00,0.736,10.95
MAC003566,2012-10-09 21:30:00,0.644,10.52
MAC003566,2012-10-09 22:00:00,0.362,10.52
MAC003566,2012-10-09 22:30:00,0.529,10.02
MAC003566,2012-10-09 23:00:00,0.466,10.02
MAC003566,2012-10-09 23:30:00,0.516,9.56
MAC003566,2012-10-10 00:00:00,0.346,9.56
MAC003566,2012-10-10 00:30:00,0.503,9.42
MAC003566,2012-10-10 01:00:00,0.441,9.42
MAC003566,2012-10-10 01:30:00,0.513,9.72
MAC003566,2012-10-10 02:00:00,0.541,9.72
MAC003566,2012-10-10 02:30:00,0.566,9.22
MAC003566,2012-10-10 03:00:00,0.541,9.22
MAC003566,2012-10-10 03:30:00,0.507,8.72
MAC003566,2012-10-10 04:00:00,0.48,8.72
MAC003566,2012-10-10 04:30:00,0.519,7.88
MAC003566,2012-10-10 05:00:00,0.502,7.88
MAC003566,2012-10-10 05:30:00,0.618,7.04
MAC003566,2012-10-10 06:00:00,0.563,7.04
MAC003566,2012-10-10 06:30:00,0.693,7.67
MAC003566,2012-10-10 07:00:00,0.765,7.67
MAC003566,2012-10-10 07:30:00,1.113,9.1
MAC003566,2012-10-10 08:00:00,0.711,9.1
MAC003566,2012-10-10 08:30:00,1.341,10.35
MAC003566,2012-10-10 09:00:00,0.442,10.35
MAC003566,2012-10-10 09:30:00,0.449,12.71
MAC003566,2012-10-10 10:00:00,0.463,12.71
MAC003566,2012-10-10 10:30:00,0.474,13.81
MAC003566,2012-10-10 11:00:00,0.473,13.81
MAC003566,2012-10-10 11:30:00,0.454,13.58
MAC003566,2012-10-10 12:00:00,0.535,13.58
MAC003566,2012-10-10 12:30:00,0.514,14.13
MAC003566,2012-10-10 13:00:00,0.62,14.13
MAC003566,2012-10-10 13:30:00,0.492,14.12
MAC003566,2012-10-10 14:00:00,0.341,14.12
MAC003566,2012-10-10 14:30:00,0.5,13.63
MAC003566,2012-10-10 15:00:00,0.535,13.63
MAC003566,2012-10-10 15:30:00,0.517,13.47
MAC003566,2012-10-10 16:00:00,0.686,13.47
MAC003566,2012-10-10 16:30:00,1.3099999,12.76
MAC003566,2012-10-10 17:00:00,0.942,12.76
MAC003566,2012-10-10 17:30:00,0.925,12.13
MAC003566,2012-10-10 18:00:00,1.284,12.13
MAC003566,2012-10-10 18:30:00,1.1289999,11.02
MAC003566,2012-10-10 19:00:00,1.091,11.02
MAC003566,2012-10-10 19:30:00,1.1849999,10.1
MAC003566,2012-10-10 20:00:00,1.12,10.1
MAC003566,2012-10-10 20:30:00,0.966,10.0
MAC003566,2012-10-10 21:00:00,0.879,10.0
MAC003566,2012-10-10 21:30:00,0.715,10.18
MAC003566,2012-10-10 22:00:00,0.532,10.18
MAC003566,2012-10-10 22:30:00,0.51,10.05
MAC003566,2012-10-10 23:00:00,0.373,10.05
MAC003566,2012-10-10 23:30:00,0.493,9.63
MAC003566,2012-10-11 00:00:00,0.529,9.63
MAC003566,2012-10-11 00:30:00,0.473,9.99
MAC003566,2012-10-11 01:00:00,0.542,9.99
MAC003566,2012-10-11 01:30:00,0.51,9.92
MAC003566,2012-10-11 02:00:00,0.549,9.92
MAC003566,2012-10-11 02:30:00,0.49,9.61
MAC003566,2012-10-11 03:00:00,0.503,9.61
MAC003566,2012-10-11 03:30:00,0.517,9.93
MAC003566,2012-10-11 04:00:00,0.528,9.93
MAC003566,2012-10-11 04:30:00,0.531,9.15
MAC003566,2012-10-11 05:00:00,0.453,9.15
MAC003566,2012-10-11 05:30:00,0.525,9.19
MAC003566,2012-10-11 06:00:00,0.529,9.19
MAC003566,2012-10-11 06:30:00,0.675,9.83
MAC003566,2012-10-11 07:00:00,0.972,9.83
MAC003566,2012-10-11 07:30:00,1.23,10.83
MAC003566,2012-10-11 08:00:00,0.898,10.83
MAC003566,2012-10-11 08:30:00,1.794,11.72
MAC003566,2012-10-11 09:00:00,1.0930001,11.72
MAC003566,2012-10-11 09:30:00,1.444,12.28
MAC003566,2012-10-11 10:00:00,0.753,12.28
MAC003566,2012-10-11 10:30:00,0.693,12.74
MAC003566,2012-10-11 11:00:00,0.668,12.74
MAC003566,2012-10-11 11:30:00,0.549,13.31
MAC003579,2012-10-09 13:00:00,0.219,14.23
MAC003579,2012-10-09 13:30:00,0.262,13.48
MAC003579,2012-10-09 14:00:00,0.248,13.48
MAC003579,2012-10-09 14:30:00,0.268,13.34
MAC003579,2012-10-09 15:00:00,0.22,13.34
MAC003579,2012-10-09 15:30:00,0.239,12.86
MAC003579,2012-10-09 16:00:00,0.248,12.86
MAC003579,2012-10-09 16:30:00,0.259,12.34
MAC003579,2012-10-09 17:00:00,0.252,12.34
MAC003579,2012-10-09 17:30:00,0.266,11.77
MAC003579,2012-10-09 18:00:00,0.564,11.77
MAC003579,2012-10-09 18:30:00,0.369,11.19
MAC003579,2012-10-09 19:00:00,0.436,11.19
MAC003579,2012-10-09 19:30:00,0.266,10.82
MAC003579,2012-10-09 20:00:00,0.303,10.82
MAC003579,2012-10-09 20:30:00,0.342,10.95
MAC003579,2012-10-09 21:00:00,0.733,10.95
MAC003579,2012-10-09 21:30:00,0.585,10.52
MAC003579,2012-10-09 22:00:00,0.213,10.52
MAC003579,2012-10-09 22:30:00,0.168,10.02
MAC003579,2012-10-09 23:00:00,0.17,10.02
MAC003579,2012-10-09 23:30:00,0.205,9.56
MAC003579,2012-10-10 00:00:00,0.168,9.56
MAC003579,2012-10-10 00:30:00,0.125,9.42
MAC003579,2012-10-10 01:00:00,0.145,9.42
MAC003579,2012-10-10 01:30:00,0.161,9.72
MAC003579,2012-10-10 02:00:00,0.128,9.72
MAC003579,2012-10-10 02:30:00,0.123,9.22
MAC003579,2012-10-10 03:00:00,0.179,9.22
MAC003579,2012-10-10 03:30:00,0.177,8.72
MAC003579,2012-10-10 04:00:00,0.18,8.72
MAC003579,2012-10-10 04:30:00,0.267,7.88
MAC003579,2012-10-10 05:00:00,0.276,7.88
MAC003579,2012-10-10 05:30:00,0.375,7.04
MAC003579,2012-10-10 06:00:00,0.216,7.04
MAC003579,2012-10-10 06:30:00,0.236,7.67
MAC003579,2012-10-10 07:00:00,0.179,7.67
MAC003579,2012-10-10 07:30:00,0.142,9.1
MAC003579,2012-10-10 08:00:00,0.203,9.1
MAC003579,2012-10-10 08:30:00,0.205,10.35
MAC003579,2012-10-10 09:00:00,0.129,10.35
MAC003579,2012-10-10 09:30:00,0.222,12.71
MAC003579,2012-10-10 10:00:00,0.253,12.71
MAC003579,2012-10-10 10:30:00,0.196,13.81
MAC003579,2012-10-10 11:00:00,0.251,13.81
MAC003579,2012-10-10 11:30:00,0.25,13.58
MAC003579,2012-10-10 12:00:00,0.237,13.58
MAC003579,2012-10-10 12:30:00,0.188,14.13
MAC003579,2012-10-10 13:00:00,0.208,14.13
MAC003579,2012-10-10 13:30:00,0.221,14.12
MAC003579,2012-10-10 14:00:00,0.182,14.12
MAC003579,2012-10-10 14:30:00,0.176,13.63
MAC003579,2012-10-10 15:00:00,0.167,13.63
MAC003579,2012-10-10 15:30:00,0.182,13.47
MAC003579,2012-10-10 16:00:00,0.193,13.47
MAC003579,2012-10-10 16:30:00,0.218,12.76
MAC003579,2012-10-10 17:00:00,0.201,12.76
MAC003579,2012-10-10 17:30:00,0.165,12.13
MAC003579,2012-10-10 18:00:00,0.178,12.13
MAC003579,2012-10-10 18:30:00,0.16,11.02
MAC003579,2012-10-10 19:00:00,0.133,11.02
MAC003579,2012-10-10 19:30:00,0.153,10.1
MAC003579,2012-10-10 20:00:00,0.233,10.1
MAC003579,2012-10-10 20:30:00,0.231,10.0
MAC003579,2012-10-10 21:00:00,0.16,10.0
MAC003579,2012-10-10 21:30:00,0.16,10.18
